"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969988118647640071",2018-03-03 17:29:23,"x735148471376830464","vnuek","Canadian Study Proves Flu Shot Increases Risk Of Contracting Influenza.. A Canadian study has found the flu shot actually increases a persons risk of falling ill with the flu and other respiratory illnesses. The peer-reviewed research published in the... https://t.co/qodhMPV9Wz","jinxi",,,,FALSE,FALSE,1,2,,,"yournewswire.com/canadian-flu-s…","https://t.co/qodhMPV9Wz","http://yournewswire.com/canadian-flu-shot-risk/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969988082983321600",2018-03-03 17:29:15,"x3002420144","yon_wahyu","RT @jbiolchem: A reason for human variation in susceptibility to flu? Effects of allelic variations in the human myxovirus resistance prote…","Twitter Web Client",,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x534634874","jbiolchem","en",,,"x969983269306621952","A reason for human variation in susceptibility to flu? Effects of allelic variations in the human myxovirus resistance protein A on its antiviral activity. https://t.co/Oup8b3G2IG https://t.co/dKZtgNSh1y",,,,,,,,,
"x969988007326490625",2018-03-03 17:28:57,"x24967311","JexyMG","The flu has been horrible this year. Scientists want to rethink how they make the vaccine. https://t.co/Jf3sWQLEpk via @business","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"bloomberg.com/news/articles/…","https://t.co/Jf3sWQLEpk","https://www.bloomberg.com/news/articles/2018-02-28/scientists-want-to-completely-rethink-how-they-make-the-flu-vaccine",,,,,,,,,"x34713362","business","en",,,,,,,,,,,,,
"x969987995246903296",2018-03-03 17:28:54,"x823787074943795200","JackMannequinn","@Jack_Septic_Eye Anti give you the flu? Nooooooo! It's such a dangerous strain &gt;.&lt;","Twitter for Android","x969968114958991360","x77596200","Jack_Septic_Eye",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x77596200","Jack_Septic_Eye","en",,,,,,,,,,,,,
"x969987878821482497",2018-03-03 17:28:26,"x916640183067594753","morciverrt12","miyop olmanin da faydalari var bakiniz kimseyi görmek istemediginiz depresif zamanlarinizda çikariyorsun gözlügü herkes flu herkes 144p","Twitter Web Client",,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"tr",,,,,,,,,,,,,
"x969987829462859776",2018-03-03 17:28:14,"x820147408457830400","ComentarioDicho","RT @LOLGOP: Ebola did not kill one person infected in America and Trump wanted to end air travel as we know it.

In response to a horrendou…","Twitter Web Client",,,,FALSE,TRUE,0,175,,,,,,,,,,,,,,"x11866582","LOLGOP","en",,,"x969614808017498113","Ebola did not kill one person infected in America and Trump wanted to end air travel as we know it.

In response to a horrendous flu season, he's called for more massive cuts to the CDC and health care in general. https://t.co/Xx70SFVwIa",,,,,,,,,
"x969987760101777408",2018-03-03 17:27:58,"x41223684","heatherquiznos","Am I nauseous because I'm hungry or because my cold is actually the flu?","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969987619101782016",2018-03-03 17:27:24,"x2524569183","emresikerben","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5","Twitter for iPhone",,,,FALSE,TRUE,0,124,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1",,"x3205692447","cumartist","en",,,"x969948532231852032","With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",,,,,,,,,
"x969987583550763008",2018-03-03 17:27:16,"x3169034582","momzilla03","@julie53hunt Yes! That’s how he felt!  So cool that you lived in a haunted house! Hopefully, it was the quaint kind and not the poltergeist kind<f0><U+009F><U+0098><U+00B1>. Sorry for the late reply. I’ve been down with the flu, and it sucks!","Twitter for iPhone","x969571635975004163","x4765206128","julie53hunt",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x4765206128","julie53hunt","en",,,,,,,,,,,,,
"x969987318965768192",2018-03-03 17:26:12,"x879568286","crazy4som","RT @AprilPerk2012: Bucket list= see @blakeshelton in concert... DONE!!!!  Aaannnddd even with the flu!!! It was A-MAZ-ING!!  Thanks for a g…","Twitter for iPhone",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x2959808544 14920785","AprilPerk2012 blakeshelton","en",,,"x969957653484056577","Bucket list= see @blakeshelton in concert... DONE!!!!  Aaannnddd even with the flu!!! It was A-MAZ-ING!!  Thanks for a great show!!!! <f0><U+009F><U+008D><U+00BB><f0><U+009F><U+00A5><U+0083><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BC><f0><U+009F><U+008E><U+00B6> https://t.co/RFHveChxAw",,,,,,,,,
"x969987296111087616",2018-03-03 17:26:07,"x3168804790","eggersdorferm","RT @OrganicLiveFood: Beta carotene in #turnip is converted2 #vitaminA n the potent antioxidants help 2neutralize effect of free radicals ht…","Twitter for iPhone",,,,FALSE,TRUE,0,6,"turnip vitaminA",,,,,,,,,,,,,"x444378105","OrganicLiveFood","en",,,"x969678919615090689","Beta carotene in #turnip is converted2 #vitaminA n the potent antioxidants help 2neutralize effect of free radicals https://t.co/Bg1MHtKpG9",,,,,,,,,
"x969987292176662528",2018-03-03 17:26:06,"x934879029374717958","KatzPheilynes","Dogs entering Chico shelter to get 'dog flu' shots - Chico Enterprise-Record https://t.co/u4noNMiTy2 #Pets https://t.co/Yj35ugqof8","dlvr.it",,,,FALSE,FALSE,0,0,"Pets",,"bit.ly/2F8T5C2","https://t.co/u4noNMiTy2","http://bit.ly/2F8T5C2","http://pbs.twimg.com/media/DXYWTNQUQAA-tmL.jpg","https://t.co/Yj35ugqof8","https://twitter.com/KatzPheilynes/status/969987292176662528/photo/1","photo","http://pbs.twimg.com/media/DXYWTNQUQAA-tmL.jpg","https://t.co/Yj35ugqof8","https://twitter.com/KatzPheilynes/status/969987292176662528/photo/1",,,,"en",,,,,,,,,,,,,
"x969987249902243840",2018-03-03 17:25:56,"x2725902644","bighqld","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5","Twitter for iPhone",,,,FALSE,TRUE,0,124,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1",,"x3205692447","cumartist","en",,,"x969948532231852032","With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",,,,,,,,,
"x969986841725284352",2018-03-03 17:24:19,"x443942005","_istaywavy","Her pussy stay wet, we don't gotta use lube
Good head on her shoulders like she still in school
Pour fours in my soda, I won't catch a flu
Loyalty mandatory, you part of this crew","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969986809789927424",2018-03-03 17:24:11,"x864903679","MeanwhileInTX","Flu is everywhere in America right now. https://t.co/DNqZzLSBLm  https://t.co/3G8W4KfAgU","The Social Jukebox",,,,FALSE,FALSE,0,0,,,"bit.ly/2Dap7f4","https://t.co/DNqZzLSBLm","http://bit.ly/2Dap7f4","http://pbs.twimg.com/tweet_video_thumb/DTkHt1ZVMAE0eKI.jpg","https://t.co/3G8W4KfAgU","https://twitter.com/voxdotcom/status/952801282544332800/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DTkHt1ZVMAE0eKI.jpg","https://t.co/3G8W4KfAgU","https://twitter.com/voxdotcom/status/952801282544332800/photo/1",,,,"en",,,,,,,,,,,,,
"x969986747579891717",2018-03-03 17:23:56,"x3121664384","ddymatties","RT @calluptome: Flu shots sound like the worst drink ever.","Twitter for iPhone",,,,FALSE,TRUE,0,670,,,,,,,,,,,,,,"x21376458","calluptome","en",,,"x781139939782225921","Flu shots sound like the worst drink ever.",,,,,,,,,
"x969986698926051329",2018-03-03 17:23:45,"x106589176","NC_MJGalvin","Crowded shelters and the vicious flu brew perfect storm for the homeless https://t.co/cJNIm508xy","Twitter Web Client",,,,FALSE,FALSE,1,0,,,"wapo.st/2I11wNI?tid=ss…","https://t.co/cJNIm508xy","http://wapo.st/2I11wNI?tid=ss_tw&utm_term=.c7ab061f669a",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969986640864337920",2018-03-03 17:23:31,"x779858736336822276","WagonChef","RT @WMBDNews: The number of people going to the doctor with symptoms of the flu has continued to decline. Deaths from the flu or pneumonia…","Twitter for Android",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x27959419","WMBDNews","en",,,"x969980723816878082","The number of people going to the doctor with symptoms of the flu has continued to decline. Deaths from the flu or pneumonia are going down as well. https://t.co/gD5DODHw2T",,,,,,,,,
"x969986634291716096",2018-03-03 17:23:29,"x2943381414","Hecss2x","Lol flu season... <f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BD><U+200D><U+2642><U+FE0F> yeah let’s just make a season and put it between winter and spring <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> y’all so dummy you bummies","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969986516750565378",2018-03-03 17:23:01,"x1120199214","Pcrawls","RT @DawnBurkes: I wasn't feeling all that great, either, but @BlakeShelton made the flu look good at his show last night at American Airlin…","Twitter for iPhone",,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x27052392 14920785","DawnBurkes blakeshelton","en",,,"x969966228205899777","I wasn't feeling all that great, either, but @BlakeShelton made the flu look good at his show last night at American Airlines Center | @guidelive https://t.co/lVdjM68Pvf",,,,,,,,,
"x969986447766884353",2018-03-03 17:22:45,"x4362352098","flyover_games","Another slow progress week due to a combination of getting over the flu and getting my wisdom teeth removed! But I did manage to build a presskit() page: https://t.co/tr0jGAcWDD Thanks @tha_rami!","Twitter Web Client",,,,FALSE,FALSE,2,0,,,"flyover-games.com/press/","https://t.co/tr0jGAcWDD","https://flyover-games.com/press/",,,,,,,,,"x17064600","tha_rami","en",,,,,,,,,,,,,
"x969986429169397760",2018-03-03 17:22:40,"x2649604831","KyleKraft_","@gavinleming83 Yeah sinus infection is ""coming in,"" but not quite there yet... Antibiotics should nerf it before it does - as well as clear up the flu too is the goal!","Twitter for iPhone","x969980740082524165","x821330195374342144","gavinleming83",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x821330195374342144","gavinleming83","en",,,,,,,,,,,,,
"x969986360466649089",2018-03-03 17:22:24,"x3234219704","jamelll_","I swear it feel like I got the flu smh","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969986261493714944",2018-03-03 17:22:00,"x83828822","MyQ105","#Florida Teen Received Devastating News After Being Misdiagnosed With The #Flu: https://t.co/B3trpbiRI4","TweetDeck",,,,FALSE,FALSE,0,0,"Florida Flu",,"bit.ly/2oLLDSz","https://t.co/B3trpbiRI4","http://bit.ly/2oLLDSz",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969986123303931904",2018-03-03 17:21:27,"x119548879","youlovekia_","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…","Twitter for iPhone",,,,FALSE,TRUE,0,81412,,,,,,,,,,,,,,"x91033402","TerryTorro","en",,,"x964142117877616641","CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https://t.co/VIC356hw0r",,,,,,,,,
"x969986104291098625",2018-03-03 17:21:23,"x28841258","Marina1227","RT @NYGovCuomo: The number of new flu cases in New York has declined by 25% in the past week, but flu season isn’t over yet.

I encourage N…","Twitter for Android",,,,FALSE,TRUE,0,38,,,,,,,,,,,,,,"x232268199","NYGovCuomo","en",,,"x969382740410945542","The number of new flu cases in New York has declined by 25% in the past week, but flu season isn’t over yet.

I encourage New Yorkers who haven’t done so to get vaccinated and take necessary steps to continue to stop the spread of this virus.
https://t.co/2snRCKLPi5 https://t.co/g9DbN3OQqT",,,,,,,,,
"x969986080253595648",2018-03-03 17:21:17,"x841405478638931973","Stanczyk_63","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for iPhone",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
